Freq.	V(n005)
1.57362048323895e+002	(-2.54913274209333e+000dB,-3.59318362673165e+001°)
1.57398286446470e+002	(-2.55060578626458e+000dB,-3.59471386117908e+001°)
1.57434532914142e+002	(-2.55207929578743e+000dB,-3.59624375102074e+001°)
1.57470787728833e+002	(-2.55355327033579e+000dB,-3.59777329625470e+001°)
1.57507050892465e+002	(-2.55502770958367e+000dB,-3.59930249687921e+001°)
1.57543322406959e+002	(-2.55650261320522e+000dB,-3.60083135289263e+001°)
1.57579602274241e+002	(-2.55797798087472e+000dB,-3.60235986429347e+001°)
1.57615890496232e+002	(-2.55945381226656e+000dB,-3.60388803108043e+001°)
1.57652187074857e+002	(-2.56093010705528e+000dB,-3.60541585325228e+001°)
1.57688492012041e+002	(-2.56240686491551e+000dB,-3.60694333080801e+001°)
1.57724805309708e+002	(-2.56388408552203e+000dB,-3.60847046374670e+001°)
1.57761126969783e+002	(-2.56536176854977e+000dB,-3.60999725206763e+001°)
1.57797456994192e+002	(-2.56683991367368e+000dB,-3.61152369577015e+001°)
1.57833795384862e+002	(-2.56831852056892e+000dB,-3.61304979485379e+001°)
1.57870142143719e+002	(-2.56979758891079e+000dB,-3.61457554931824e+001°)
1.57906497272691e+002	(-2.57127711837468e+000dB,-3.61610095916334e+001°)
1.57942860773703e+002	(-2.57275710863606e+000dB,-3.61762602438900e+001°)
1.57979232648686e+002	(-2.57423755937061e+000dB,-3.61915074499537e+001°)
1.58015612899566e+002	(-2.57571847025412e+000dB,-3.62067512098271e+001°)
1.58052001528273e+002	(-2.57719984096244e+000dB,-3.62219915235138e+001°)
1.58088398536737e+002	(-2.57868167117157e+000dB,-3.62372283910189e+001°)
1.58124803926886e+002	(-2.58016396055773e+000dB,-3.62524618123501e+001°)
1.58161217700651e+002	(-2.58164670879708e+000dB,-3.62676917875142e+001°)
1.58197639859963e+002	(-2.58312991556610e+000dB,-3.62829183165221e+001°)
1.58234070406752e+002	(-2.58461358054126e+000dB,-3.62981413993841e+001°)
1.58270509342951e+002	(-2.58609770339924e+000dB,-3.63133610361130e+001°)
1.58306956670491e+002	(-2.58758228381680e+000dB,-3.63285772267227e+001°)
1.58343412391305e+002	(-2.58906732147084e+000dB,-3.63437899712283e+001°)
1.58379876507325e+002	(-2.59055281603838e+000dB,-3.63589992696468e+001°)
1.58416349020484e+002	(-2.59203876719651e+000dB,-3.63742051219955e+001°)
1.58452829932718e+002	(-2.59352517462261e+000dB,-3.63894075282951e+001°)
1.58489319245958e+002	(-2.59501203799400e+000dB,-3.64046064885656e+001°)
1.58525816962141e+002	(-2.59649935698825e+000dB,-3.64198020028300e+001°)
1.58562323083202e+002	(-2.59798713128302e+000dB,-3.64349940711118e+001°)
1.58598837611075e+002	(-2.59947536055607e+000dB,-3.64501826934361e+001°)
1.58635360547697e+002	(-2.60096404448531e+000dB,-3.64653678698294e+001°)
1.58671891895004e+002	(-2.60245318274879e+000dB,-3.64805496003201e+001°)
1.58708431654934e+002	(-2.60394277502469e+000dB,-3.64957278849373e+001°)
1.58744979829422e+002	(-2.60543282099124e+000dB,-3.65109027237115e+001°)
1.58781536420408e+002	(-2.60692332032696e+000dB,-3.65260741166757e+001°)
1.58818101429829e+002	(-2.60841427271029e+000dB,-3.65412420638626e+001°)
1.58854674859624e+002	(-2.60990567782000e+000dB,-3.65564065653078e+001°)
1.58891256711733e+002	(-2.61139753533482e+000dB,-3.65715676210473e+001°)
1.58927846988093e+002	(-2.61288984493369e+000dB,-3.65867252311188e+001°)
1.58964445690647e+002	(-2.61438260629571e+000dB,-3.66018793955618e+001°)
1.59001052821333e+002	(-2.61587581910004e+000dB,-3.66170301144167e+001°)
1.59037668382093e+002	(-2.61736948302601e+000dB,-3.66321773877254e+001°)
1.59074292374868e+002	(-2.61886359775300e+000dB,-3.66473212155308e+001°)
1.59110924801600e+002	(-2.62035816296070e+000dB,-3.66624615978785e+001°)
1.59147565664232e+002	(-2.62185317832872e+000dB,-3.66775985348140e+001°)
1.59184214964705e+002	(-2.62334864353691e+000dB,-3.66927320263847e+001°)
1.59220872704963e+002	(-2.62484455826523e+000dB,-3.67078620726396e+001°)
1.59257538886950e+002	(-2.62634092219379e+000dB,-3.67229886736291e+001°)
1.59294213512609e+002	(-2.62783773500278e+000dB,-3.67381118294046e+001°)
1.59330896583885e+002	(-2.62933499637259e+000dB,-3.67532315400194e+001°)
1.59367588102723e+002	(-2.63083270598365e+000dB,-3.67683478055274e+001°)
1.59404288071068e+002	(-2.63233086351657e+000dB,-3.67834606259845e+001°)
1.59440996490866e+002	(-2.63382946865210e+000dB,-3.67985700014479e+001°)
1.59477713364063e+002	(-2.63532852107109e+000dB,-3.68136759319759e+001°)
1.59514438692606e+002	(-2.63682802045458e+000dB,-3.68287784176286e+001°)
1.59551172478442e+002	(-2.63832796648363e+000dB,-3.68438774584670e+001°)
1.59587914723519e+002	(-2.63982835883953e+000dB,-3.68589730545536e+001°)
1.59624665429784e+002	(-2.64132919720366e+000dB,-3.68740652059525e+001°)
1.59661424599187e+002	(-2.64283048125758e+000dB,-3.68891539127294e+001°)
1.59698192233676e+002	(-2.64433221068284e+000dB,-3.69042391749500e+001°)
1.59734968335200e+002	(-2.64583438516133e+000dB,-3.69193209926834e+001°)
1.59771752905709e+002	(-2.64733700437483e+000dB,-3.69343993659980e+001°)
1.59808545947155e+002	(-2.64884006800549e+000dB,-3.69494742949652e+001°)
1.59845347461486e+002	(-2.65034357573541e+000dB,-3.69645457796567e+001°)
1.59882157450655e+002	(-2.65184752724694e+000dB,-3.69796138201463e+001°)
1.59918975916613e+002	(-2.65335192222247e+000dB,-3.69946784165086e+001°)
1.59955802861312e+002	(-2.65485676034458e+000dB,-3.70097395688197e+001°)
1.59992638286705e+002	(-2.65636204129595e+000dB,-3.70247972771570e+001°)
1.60029482194745e+002	(-2.65786776475944e+000dB,-3.70398515415999e+001°)
1.60066334587384e+002	(-2.65937393041800e+000dB,-3.70549023622283e+001°)
1.60103195466578e+002	(-2.66088053795468e+000dB,-3.70699497391233e+001°)
1.60140064834280e+002	(-2.66238758705271e+000dB,-3.70849936723681e+001°)
1.60176942692446e+002	(-2.66389507739548e+000dB,-3.71000341620472e+001°)
1.60213829043029e+002	(-2.66540300866643e+000dB,-3.71150712082458e+001°)
1.60250723887987e+002	(-2.66691138054921e+000dB,-3.71301048110510e+001°)
1.60287627229274e+002	(-2.66842019272755e+000dB,-3.71451349705510e+001°)
1.60324539068849e+002	(-2.66992944488532e+000dB,-3.71601616868352e+001°)
1.60361459408667e+002	(-2.67143913670657e+000dB,-3.71751849599948e+001°)
1.60398388250686e+002	(-2.67294926787542e+000dB,-3.71902047901219e+001°)
1.60435325596865e+002	(-2.67445983807615e+000dB,-3.72052211773100e+001°)
1.60472271449161e+002	(-2.67597084699316e+000dB,-3.72202341216541e+001°)
1.60509225809534e+002	(-2.67748229431101e+000dB,-3.72352436232504e+001°)
1.60546188679942e+002	(-2.67899417971437e+000dB,-3.72502496821964e+001°)
1.60583160062345e+002	(-2.68050650288804e+000dB,-3.72652522985911e+001°)
1.60620139958704e+002	(-2.68201926351701e+000dB,-3.72802514725347e+001°)
1.60657128370979e+002	(-2.68353246128628e+000dB,-3.72952472041285e+001°)
1.60694125301132e+002	(-2.68504609588113e+000dB,-3.73102394934758e+001°)
1.60731130751123e+002	(-2.68656016698687e+000dB,-3.73252283406805e+001°)
1.60768144722916e+002	(-2.68807467428894e+000dB,-3.73402137458477e+001°)
1.60805167218471e+002	(-2.68958961747303e+000dB,-3.73551957090850e+001°)
1.60842198239753e+002	(-2.69110499622480e+000dB,-3.73701742304998e+001°)
1.60879237788724e+002	(-2.69262081023022e+000dB,-3.73851493102021e+001°)
1.60916285867348e+002	(-2.69413705917522e+000dB,-3.74001209483023e+001°)
1.60953342477590e+002	(-2.69565374274597e+000dB,-3.74150891449123e+001°)
1.60990407621414e+002	(-2.69717086062879e+000dB,-3.74300539001462e+001°)
1.61027481300786e+002	(-2.69868841251001e+000dB,-3.74450152141176e+001°)
1.61064563517671e+002	(-2.70020639807627e+000dB,-3.74599730869434e+001°)
1.61101654274035e+002	(-2.70172481701420e+000dB,-3.74749275187405e+001°)
1.61138753571844e+002	(-2.70324366901060e+000dB,-3.74898785096272e+001°)
1.61175861413066e+002	(-2.70476295375251e+000dB,-3.75048260597243e+001°)
1.61212977799668e+002	(-2.70628267092691e+000dB,-3.75197701691519e+001°)
1.61250102733618e+002	(-2.70780282022106e+000dB,-3.75347108380329e+001°)
1.61287236216884e+002	(-2.70932340132235e+000dB,-3.75496480664913e+001°)
1.61324378251435e+002	(-2.71084441391824e+000dB,-3.75645818546520e+001°)
1.61361528839240e+002	(-2.71236585769638e+000dB,-3.75795122026416e+001°)
1.61398687982269e+002	(-2.71388773234450e+000dB,-3.75944391105873e+001°)
1.61435855682492e+002	(-2.71541003755047e+000dB,-3.76093625786179e+001°)
1.61473031941880e+002	(-2.71693277300242e+000dB,-3.76242826068646e+001°)
1.61510216762403e+002	(-2.71845593838842e+000dB,-3.76391991954580e+001°)
1.61547410146033e+002	(-2.71997953339687e+000dB,-3.76541123445316e+001°)
1.61584612094743e+002	(-2.72150355771613e+000dB,-3.76690220542190e+001°)
1.61621822610504e+002	(-2.72302801103479e+000dB,-3.76839283246557e+001°)
1.61659041695290e+002	(-2.72455289304162e+000dB,-3.76988311559788e+001°)
1.61696269351073e+002	(-2.72607820342536e+000dB,-3.77137305483253e+001°)
1.61733505579828e+002	(-2.72760394187507e+000dB,-3.77286265018352e+001°)
1.61770750383528e+002	(-2.72913010807987e+000dB,-3.77435190166488e+001°)
1.61808003764149e+002	(-2.73065670172899e+000dB,-3.77584080929080e+001°)
1.61845265723666e+002	(-2.73218372251182e+000dB,-3.77732937307555e+001°)
1.61882536264053e+002	(-2.73371117011791e+000dB,-3.77881759303359e+001°)
1.61919815387288e+002	(-2.73523904423692e+000dB,-3.78030546917948e+001°)
1.61957103095346e+002	(-2.73676734455865e+000dB,-3.78179300152791e+001°)
1.61994399390205e+002	(-2.73829607077301e+000dB,-3.78328019009366e+001°)
1.62031704273843e+002	(-2.73982522257012e+000dB,-3.78476703489171e+001°)
1.62069017748235e+002	(-2.74135479964017e+000dB,-3.78625353593711e+001°)
1.62106339815363e+002	(-2.74288480167352e+000dB,-3.78773969324505e+001°)
1.62143670477203e+002	(-2.74441522836065e+000dB,-3.78922550683086e+001°)
1.62181009735735e+002	(-2.74594607939215e+000dB,-3.79071097670996e+001°)
1.62218357592940e+002	(-2.74747735445883e+000dB,-3.79219610289795e+001°)
1.62255714050796e+002	(-2.74900905325160e+000dB,-3.79368088541054e+001°)
1.62293079111285e+002	(-2.75054117546144e+000dB,-3.79516532426351e+001°)
1.62330452776388e+002	(-2.75207372077957e+000dB,-3.79664941947285e+001°)
1.62367835048086e+002	(-2.75360668889727e+000dB,-3.79813317105459e+001°)
1.62405225928361e+002	(-2.75514007950600e+000dB,-3.79961657902497e+001°)
1.62442625419196e+002	(-2.75667389229735e+000dB,-3.80109964340028e+001°)
1.62480033522574e+002	(-2.75820812696307e+000dB,-3.80258236419701e+001°)
1.62517450240477e+002	(-2.75974278319494e+000dB,-3.80406474143167e+001°)
1.62554875574890e+002	(-2.76127786068504e+000dB,-3.80554677512102e+001°)
1.62592309527797e+002	(-2.76281335912554e+000dB,-3.80702846528192e+001°)
1.62629752101183e+002	(-2.76434927820856e+000dB,-3.80850981193115e+001°)
1.62667203297032e+002	(-2.76588561762669e+000dB,-3.80999081508596e+001°)
1.62704663117331e+002	(-2.76742237707238e+000dB,-3.81147147476345e+001°)
1.62742131564065e+002	(-2.76895955623837e+000dB,-3.81295179098098e+001°)
1.62779608639221e+002	(-2.77049715481746e+000dB,-3.81443176375597e+001°)
1.62817094344787e+002	(-2.77203517250266e+000dB,-3.81591139310601e+001°)
1.62854588682748e+002	(-2.77357360898703e+000dB,-3.81739067904876e+001°)
1.62892091655095e+002	(-2.77511246396383e+000dB,-3.81886962160205e+001°)
1.62929603263814e+002	(-2.77665173712647e+000dB,-3.82034822078382e+001°)
1.62967123510894e+002	(-2.77819142816846e+000dB,-3.82182647661211e+001°)
1.63004652398326e+002	(-2.77973153678346e+000dB,-3.82330438910514e+001°)
1.63042189928098e+002	(-2.78127206266531e+000dB,-3.82478195828120e+001°)
1.63079736102201e+002	(-2.78281300550786e+000dB,-3.82625918415867e+001°)
1.63117290922625e+002	(-2.78435436500533e+000dB,-3.82773606675620e+001°)
1.63154854391362e+002	(-2.78589614085181e+000dB,-3.82921260609236e+001°)
1.63192426510403e+002	(-2.78743833274175e+000dB,-3.83068880218600e+001°)
1.63230007281740e+002	(-2.78898094036959e+000dB,-3.83216465505601e+001°)
1.63267596707367e+002	(-2.79052396343000e+000dB,-3.83364016472145e+001°)
1.63305194789274e+002	(-2.79206740161777e+000dB,-3.83511533120148e+001°)
1.63342801529457e+002	(-2.79361125462781e+000dB,-3.83659015451538e+001°)
1.63380416929909e+002	(-2.79515552215518e+000dB,-3.83806463468255e+001°)
1.63418040992624e+002	(-2.79670020389506e+000dB,-3.83953877172248e+001°)
1.63455673719597e+002	(-2.79824529954282e+000dB,-3.84101256565486e+001°)
1.63493315112824e+002	(-2.79979080879393e+000dB,-3.84248601649946e+001°)
1.63530965174299e+002	(-2.80133673134401e+000dB,-3.84395912427614e+001°)
1.63568623906020e+002	(-2.80288306688884e+000dB,-3.84543188900493e+001°)
1.63606291309982e+002	(-2.80442981512430e+000dB,-3.84690431070595e+001°)
1.63643967388183e+002	(-2.80597697574641e+000dB,-3.84837638939943e+001°)
1.63681652142621e+002	(-2.80752454845139e+000dB,-3.84984812510575e+001°)
1.63719345575294e+002	(-2.80907253293553e+000dB,-3.85131951784540e+001°)
1.63757047688199e+002	(-2.81062092889532e+000dB,-3.85279056763898e+001°)
1.63794758483336e+002	(-2.81216973602738e+000dB,-3.85426127450726e+001°)
1.63832477962704e+002	(-2.81371895402839e+000dB,-3.85573163847102e+001°)
1.63870206128304e+002	(-2.81526858259533e+000dB,-3.85720165955131e+001°)
1.63907942982134e+002	(-2.81681862142515e+000dB,-3.85867133776915e+001°)
1.63945688526197e+002	(-2.81836907021507e+000dB,-3.86014067314579e+001°)
1.63983442762494e+002	(-2.81991992866232e+000dB,-3.86160966570247e+001°)
1.64021205693025e+002	(-2.82147119646445e+000dB,-3.86307831546075e+001°)
1.64058977319794e+002	(-2.82302287331901e+000dB,-3.86454662244214e+001°)
1.64096757644802e+002	(-2.82457495892368e+000dB,-3.86601458666828e+001°)
1.64134546670054e+002	(-2.82612745297644e+000dB,-3.86748220816104e+001°)
1.64172344397552e+002	(-2.82768035517525e+000dB,-3.86894948694232e+001°)
1.64210150829300e+002	(-2.82923366521825e+000dB,-3.87041642303412e+001°)
1.64247965967304e+002	(-2.83078738280377e+000dB,-3.87188301645863e+001°)
1.64285789813567e+002	(-2.83234150763026e+000dB,-3.87334926723812e+001°)
1.64323622370095e+002	(-2.83389603939625e+000dB,-3.87481517539494e+001°)
1.64361463638895e+002	(-2.83545097780055e+000dB,-3.87628074095167e+001°)
1.64399313621972e+002	(-2.83700632254193e+000dB,-3.87774596393085e+001°)
1.64437172321333e+002	(-2.83856207331949e+000dB,-3.87921084435530e+001°)
1.64475039738985e+002	(-2.84011822983231e+000dB,-3.88067538224781e+001°)
1.64512915876936e+002	(-2.84167479177976e+000dB,-3.88213957763143e+001°)
1.64550800737195e+002	(-2.84323175886119e+000dB,-3.88360343052919e+001°)
1.64588694321770e+002	(-2.84478913077624e+000dB,-3.88506694096432e+001°)
1.64626596632669e+002	(-2.84634690722462e+000dB,-3.88653010896017e+001°)
1.64664507671903e+002	(-2.84790508790616e+000dB,-3.88799293454013e+001°)
1.64702427441481e+002	(-2.84946367252092e+000dB,-3.88945541772782e+001°)
1.64740355943414e+002	(-2.85102266076902e+000dB,-3.89091755854689e+001°)
1.64778293179713e+002	(-2.85258205235073e+000dB,-3.89237935702110e+001°)
1.64816239152390e+002	(-2.85414184696649e+000dB,-3.89384081317438e+001°)
1.64854193863455e+002	(-2.85570204431693e+000dB,-3.89530192703077e+001°)
1.64892157314922e+002	(-2.85726264410272e+000dB,-3.89676269861440e+001°)
1.64930129508803e+002	(-2.85882364602475e+000dB,-3.89822312794952e+001°)
1.64968110447112e+002	(-2.86038504978400e+000dB,-3.89968321506048e+001°)
1.65006100131862e+002	(-2.86194685508165e+000dB,-3.90114295997181e+001°)
1.65044098565067e+002	(-2.86350906161895e+000dB,-3.90260236270805e+001°)
1.65082105748742e+002	(-2.86507166909739e+000dB,-3.90406142329396e+001°)
1.65120121684902e+002	(-2.86663467721850e+000dB,-3.90552014175435e+001°)
1.65158146375563e+002	(-2.86819808568402e+000dB,-3.90697851811415e+001°)
1.65196179822740e+002	(-2.86976189419582e+000dB,-3.90843655239843e+001°)
1.65234222028451e+002	(-2.87132610245590e+000dB,-3.90989424463236e+001°)
1.65272272994711e+002	(-2.87289071016643e+000dB,-3.91135159484125e+001°)
1.65310332723540e+002	(-2.87445571702971e+000dB,-3.91280860305047e+001°)
1.65348401216954e+002	(-2.87602112274815e+000dB,-3.91426526928554e+001°)
1.65386478476971e+002	(-2.87758692702434e+000dB,-3.91572159357206e+001°)
1.65424564505611e+002	(-2.87915312956102e+000dB,-3.91717757593581e+001°)
1.65462659304893e+002	(-2.88071973006110e+000dB,-3.91863321640266e+001°)
1.65500762876837e+002	(-2.88228672822752e+000dB,-3.92008851499852e+001°)
1.65538875223463e+002	(-2.88385412376349e+000dB,-3.92154347174950e+001°)
1.65576996346791e+002	(-2.88542191637227e+000dB,-3.92299808668177e+001°)
1.65615126248843e+002	(-2.88699010575737e+000dB,-3.92445235982168e+001°)
1.65653264931640e+002	(-2.88855869162238e+000dB,-3.92590629119565e+001°)
1.65691412397204e+002	(-2.89012767367095e+000dB,-3.92735988083013e+001°)
1.65729568647559e+002	(-2.89169705160707e+000dB,-3.92881312875187e+001°)
1.65767733684726e+002	(-2.89326682513469e+000dB,-3.93026603498755e+001°)
1.65805907510729e+002	(-2.89483699395799e+000dB,-3.93171859956405e+001°)
1.65844090127593e+002	(-2.89640755778132e+000dB,-3.93317082250837e+001°)
1.65882281537342e+002	(-2.89797851630914e+000dB,-3.93462270384762e+001°)
1.65920481742000e+002	(-2.89954986924601e+000dB,-3.93607424360894e+001°)
1.65958690743594e+002	(-2.90112161629671e+000dB,-3.93752544181970e+001°)
1.65996908544147e+002	(-2.90269375716610e+000dB,-3.93897629850727e+001°)
1.66035135145688e+002	(-2.90426629155927e+000dB,-3.94042681369925e+001°)
1.66073370550243e+002	(-2.90583921918136e+000dB,-3.94187698742324e+001°)
1.66111614759839e+002	(-2.90741253973772e+000dB,-3.94332681970702e+001°)
1.66149867776503e+002	(-2.90898625293384e+000dB,-3.94477631057849e+001°)
1.66188129602264e+002	(-2.91056035847530e+000dB,-3.94622546006557e+001°)
1.66226400239150e+002	(-2.91213485606787e+000dB,-3.94767426819637e+001°)
1.66264679689191e+002	(-2.91370974541747e+000dB,-3.94912273499910e+001°)
1.66302967954415e+002	(-2.91528502623015e+000dB,-3.95057086050208e+001°)
1.66341265036854e+002	(-2.91686069821213e+000dB,-3.95201864473372e+001°)
1.66379570938537e+002	(-2.91843676106974e+000dB,-3.95346608772256e+001°)
1.66417885661495e+002	(-2.92001321450946e+000dB,-3.95491318949724e+001°)
1.66456209207760e+002	(-2.92159005823791e+000dB,-3.95635995008647e+001°)
1.66494541579364e+002	(-2.92316729196192e+000dB,-3.95780636951918e+001°)
1.66532882778339e+002	(-2.92474491538837e+000dB,-3.95925244782428e+001°)
1.66571232806718e+002	(-2.92632292822436e+000dB,-3.96069818503087e+001°)
1.66609591666533e+002	(-2.92790133017711e+000dB,-3.96214358116815e+001°)
1.66647959359820e+002	(-2.92948012095398e+000dB,-3.96358863626541e+001°)
1.66686335888611e+002	(-2.93105930026245e+000dB,-3.96503335035204e+001°)
1.66724721254943e+002	(-2.93263886781023e+000dB,-3.96647772345758e+001°)
1.66763115460849e+002	(-2.93421882330508e+000dB,-3.96792175561163e+001°)
1.66801518508366e+002	(-2.93579916645496e+000dB,-3.96936544684393e+001°)
1.66839930399529e+002	(-2.93737989696795e+000dB,-3.97080879718431e+001°)
1.66878351136375e+002	(-2.93896101455229e+000dB,-3.97225180666271e+001°)
1.66916780720942e+002	(-2.94054251891642e+000dB,-3.97369447530922e+001°)
1.66955219155266e+002	(-2.94212440976881e+000dB,-3.97513680315397e+001°)
1.66993666441386e+002	(-2.94370668681819e+000dB,-3.97657879022727e+001°)
1.67032122581340e+002	(-2.94528934977331e+000dB,-3.97802043655944e+001°)
1.67070587577167e+002	(-2.94687239834323e+000dB,-3.97946174218102e+001°)
1.67109061430907e+002	(-2.94845583223700e+000dB,-3.98090270712256e+001°)
1.67147544144598e+002	(-2.95003965116391e+000dB,-3.98234333141478e+001°)
1.67186035720282e+002	(-2.95162385483339e+000dB,-3.98378361508849e+001°)
1.67224536160000e+002	(-2.95320844295495e+000dB,-3.98522355817458e+001°)
1.67263045465792e+002	(-2.95479341523834e+000dB,-3.98666316070410e+001°)
1.67301563639700e+002	(-2.95637877139339e+000dB,-3.98810242270817e+001°)
1.67340090683767e+002	(-2.95796451113009e+000dB,-3.98954134421800e+001°)
1.67378626600035e+002	(-2.95955063415860e+000dB,-3.99097992526495e+001°)
1.67417171390547e+002	(-2.96113714018922e+000dB,-3.99241816588047e+001°)
1.67455725057347e+002	(-2.96272402893237e+000dB,-3.99385606609610e+001°)
1.67494287602479e+002	(-2.96431130009861e+000dB,-3.99529362594347e+001°)
1.67532859027988e+002	(-2.96589895339872e+000dB,-3.99673084545438e+001°)
1.67571439335918e+002	(-2.96748698854357e+000dB,-3.99816772466070e+001°)
1.67610028528315e+002	(-2.96907540524418e+000dB,-3.99960426359440e+001°)
1.67648626607225e+002	(-2.97066420321168e+000dB,-4.00104046228751e+001°)
1.67687233574694e+002	(-2.97225338215746e+000dB,-4.00247632077227e+001°)
1.67725849432770e+002	(-2.97384294179296e+000dB,-4.00391183908096e+001°)
1.67764474183500e+002	(-2.97543288182976e+000dB,-4.00534701724593e+001°)
1.67803107828931e+002	(-2.97702320197970e+000dB,-4.00678185529976e+001°)
1.67841750371111e+002	(-2.97861390195463e+000dB,-4.00821635327498e+001°)
1.67880401812091e+002	(-2.98020498146664e+000dB,-4.00965051120433e+001°)
1.67919062153918e+002	(-2.98179644022788e+000dB,-4.01108432912058e+001°)
1.67957731398643e+002	(-2.98338827795076e+000dB,-4.01251780705672e+001°)
1.67996409548316e+002	(-2.98498049434778e+000dB,-4.01395094504571e+001°)
1.68035096604987e+002	(-2.98657308913154e+000dB,-4.01538374312068e+001°)
1.68073792570708e+002	(-2.98816606201486e+000dB,-4.01681620131486e+001°)
1.68112497447531e+002	(-2.98975941271069e+000dB,-4.01824831966159e+001°)
1.68151211237506e+002	(-2.99135314093213e+000dB,-4.01968009819431e+001°)
1.68189933942688e+002	(-2.99294724639241e+000dB,-4.02111153694654e+001°)
1.68228665565128e+002	(-2.99454172880489e+000dB,-4.02254263595192e+001°)
1.68267406106881e+002	(-2.99613658788315e+000dB,-4.02397339524421e+001°)
1.68306155570001e+002	(-2.99773182334086e+000dB,-4.02540381485725e+001°)
1.68344913956541e+002	(-2.99932743489179e+000dB,-4.02683389482495e+001°)
1.68383681268557e+002	(-3.00092342225001e+000dB,-4.02826363518143e+001°)
1.68422457508105e+002	(-3.00251978512958e+000dB,-4.02969303596078e+001°)
1.68461242677239e+002	(-3.00411652324485e+000dB,-4.03112209719733e+001°)
1.68500036778017e+002	(-3.00571363631013e+000dB,-4.03255081892533e+001°)
1.68538839812496e+002	(-3.00731112404010e+000dB,-4.03397920117934e+001°)
1.68577651782732e+002	(-3.00890898614941e+000dB,-4.03540724399388e+001°)
1.68616472690783e+002	(-3.01050722235295e+000dB,-4.03683494740360e+001°)
1.68655302538708e+002	(-3.01210583236573e+000dB,-4.03826231144328e+001°)
1.68694141328565e+002	(-3.01370481590292e+000dB,-4.03968933614778e+001°)
1.68732989062414e+002	(-3.01530417267987e+000dB,-4.04111602155211e+001°)
1.68771845742314e+002	(-3.01690390241197e+000dB,-4.04254236769127e+001°)
1.68810711370326e+002	(-3.01850400481487e+000dB,-4.04396837460048e+001°)
1.68849585948509e+002	(-3.02010447960433e+000dB,-4.04539404231500e+001°)
1.68888469478925e+002	(-3.02170532649625e+000dB,-4.04681937087018e+001°)
1.68927361963636e+002	(-3.02330654520669e+000dB,-4.04824436030153e+001°)
1.68966263404704e+002	(-3.02490813545185e+000dB,-4.04966901064458e+001°)
1.69005173804191e+002	(-3.02651009694807e+000dB,-4.05109332193503e+001°)
1.69044093164160e+002	(-3.02811242941188e+000dB,-4.05251729420866e+001°)
1.69083021486674e+002	(-3.02971513255990e+000dB,-4.05394092750131e+001°)
1.69121958773799e+002	(-3.03131820610899e+000dB,-4.05536422184901e+001°)
1.69160905027597e+002	(-3.03292164977600e+000dB,-4.05678717728777e+001°)
1.69199860250134e+002	(-3.03452546327810e+000dB,-4.05820979385378e+001°)
1.69238824443475e+002	(-3.03612964633253e+000dB,-4.05963207158335e+001°)
1.69277797609686e+002	(-3.03773419865665e+000dB,-4.06105401051280e+001°)
1.69316779750834e+002	(-3.03933911996804e+000dB,-4.06247561067863e+001°)
1.69355770868985e+002	(-3.04094440998439e+000dB,-4.06389687211741e+001°)
1.69394770966206e+002	(-3.04255006842348e+000dB,-4.06531779486577e+001°)
1.69433780044566e+002	(-3.04415609500341e+000dB,-4.06673837896055e+001°)
1.69472798106132e+002	(-3.04576248944225e+000dB,-4.06815862443856e+001°)
1.69511825152973e+002	(-3.04736925145831e+000dB,-4.06957853133679e+001°)
1.69550861187158e+002	(-3.04897638077003e+000dB,-4.07099809969230e+001°)
1.69589906210758e+002	(-3.05058387709598e+000dB,-4.07241732954223e+001°)
1.69628960225841e+002	(-3.05219174015492e+000dB,-4.07383622092386e+001°)
1.69668023234479e+002	(-3.05379996966572e+000dB,-4.07525477387455e+001°)
1.69707095238743e+002	(-3.05540856534741e+000dB,-4.07667298843172e+001°)
1.69746176240704e+002	(-3.05701752691924e+000dB,-4.07809086463300e+001°)
1.69785266242434e+002	(-3.05862685410047e+000dB,-4.07950840251597e+001°)
1.69824365246007e+002	(-3.06023654661060e+000dB,-4.08092560211839e+001°)
1.69863473253494e+002	(-3.06184660416931e+000dB,-4.08234246347814e+001°)
1.69902590266970e+002	(-3.06345702649631e+000dB,-4.08375898663310e+001°)
1.69941716288507e+002	(-3.06506781331163e+000dB,-4.08517517162140e+001°)
1.69980851320182e+002	(-3.06667896433526e+000dB,-4.08659101848109e+001°)
1.70019995364068e+002	(-3.06829047928749e+000dB,-4.08800652725045e+001°)
1.70059148422241e+002	(-3.06990235788866e+000dB,-4.08942169796778e+001°)
1.70098310496777e+002	(-3.07151459985935e+000dB,-4.09083653067154e+001°)
1.70137481589752e+002	(-3.07312720492019e+000dB,-4.09225102540022e+001°)
1.70176661703243e+002	(-3.07474017279209e+000dB,-4.09366518219249e+001°)
1.70215850839327e+002	(-3.07635350319595e+000dB,-4.09507900108699e+001°)
1.70255049000082e+002	(-3.07796719585295e+000dB,-4.09649248212259e+001°)
1.70294256187587e+002	(-3.07958125048438e+000dB,-4.09790562533820e+001°)
1.70333472403919e+002	(-3.08119566681163e+000dB,-4.09931843077278e+001°)
1.70372697651159e+002	(-3.08281044455629e+000dB,-4.10073089846544e+001°)
1.70411931931385e+002	(-3.08442558344012e+000dB,-4.10214302845539e+001°)
1.70451175246679e+002	(-3.08604108318501e+000dB,-4.10355482078194e+001°)
1.70490427599120e+002	(-3.08765694351295e+000dB,-4.10496627548441e+001°)
